age,workclass,education,marital_status,occupation,relationship,race,hours_per_week,native_country,income,Sex
48,2,13,1,10,5,4,20,39,1,0
30,1,10,3,2,2,4,40,25,0,1
34,1,9,1,7,0,4,20,39,0,1
19,0,10,3,8,3,4,50,39,0,1
39,1,9,3,10,1,4,50,39,0,1
28,1,7,3,5,2,4,40,39,0,1
17,1,8,3,12,1,4,10,27,0,0
54,1,13,3,10,1,4,50,39,0,0
25,1,9,3,3,3,4,40,39,0,0
25,1,7,0,7,4,4,12,39,0,0
24,1,13,3,12,3,4,40,39,0,0
31,1,10,1,12,0,1,50,36,0,1
47,1,10,1,2,0,4,40,39,1,1
45,1,13,1,3,0,4,40,27,1,1
19,1,10,3,0,3,4,25,39,0,0
52,1,9,1,0,0,4,40,39,0,1
19,0,9,3,8,2,1,12,35,0,0
60,1,9,1,14,0,4,28,39,0,1
43,1,14,1,10,0,4,50,39,1,1
24,1,12,0,7,3,4,30,39,0,0
20,0,10,3,8,3,4,40,39,0,0
51,1,9,3,0,1,4,40,39,0,0
38,2,5,0,2,1,4,40,39,0,1
21,1,10,3,0,3,4,10,39,0,0
40,2,9,1,0,0,4,50,39,1,1
54,1,10,4,3,4,4,40,39,0,0
35,1,13,3,7,2,4,50,39,0,1
52,1,7,2,6,4,2,40,39,0,1
56,0,10,4,8,1,2,40,39,0,0
35,1,9,0,2,4,2,40,39,0,1
29,1,13,1,2,0,4,40,1,0,1
29,1,9,1,14,0,0,65,39,0,1
27,1,9,3,7,1,4,40,39,0,0
58,1,13,1,0,0,4,40,25,0,1
64,1,9,1,5,0,4,18,39,0,1
53,1,9,1,0,5,2,32,39,0,0
21,1,9,3,0,1,4,30,39,0,0
40,2,12,0,3,1,4,30,39,0,1
52,3,16,1,10,0,4,40,19,1,1
38,1,11,3,13,1,4,50,39,0,1
40,0,10,0,8,1,4,30,39,0,0
39,1,9,1,3,0,4,40,39,0,1
56,0,14,3,8,1,4,50,39,1,0
68,1,16,1,10,0,4,55,39,1,1
24,1,9,3,12,1,4,38,39,0,1
40,2,15,1,10,0,4,50,39,1,1
43,2,15,1,10,0,2,99,39,1,1
38,1,13,3,3,1,4,70,39,0,0
45,1,9,1,12,0,4,40,39,1,1
18,1,7,3,6,3,4,55,39,0,1
57,3,14,1,3,0,4,50,39,1,1
49,1,9,2,7,1,2,35,39,0,0
25,1,10,3,3,3,4,40,41,0,0
52,3,10,0,0,1,4,40,39,0,1
56,1,6,0,2,1,4,56,39,0,1
26,2,10,3,12,1,4,48,39,0,1
19,1,9,3,2,1,4,40,39,0,0
25,2,13,3,0,3,1,40,39,0,0
25,1,9,1,0,5,4,30,39,0,0
21,1,9,3,12,2,4,45,39,0,1
48,2,4,1,2,0,4,40,21,0,1
33,3,14,1,10,0,4,60,1,0,1
31,3,9,0,11,3,3,40,39,0,1
26,2,9,0,4,4,4,65,39,0,1
37,3,13,3,10,1,4,38,39,0,1
29,0,10,0,8,4,4,30,39,0,0
20,1,10,3,7,3,4,20,39,0,1
28,1,10,1,12,0,3,60,27,0,1
49,1,9,4,0,4,4,20,39,0,0
73,0,6,3,8,1,4,4,39,0,1
51,1,10,1,10,5,4,40,39,1,0
40,1,10,1,12,0,4,40,39,0,1
24,1,11,3,6,3,4,40,39,0,0
18,1,8,3,12,3,4,24,39,0,1
41,1,6,1,14,0,2,40,39,1,1
46,1,9,1,0,5,4,40,39,0,0
64,1,6,1,14,0,4,40,39,1,1
50,2,15,1,10,0,4,40,39,1,1
53,3,14,1,10,0,4,36,39,1,1
21,1,9,3,2,1,4,40,39,0,1
22,3,10,1,7,0,4,25,39,0,1
39,3,15,3,10,1,4,55,39,1,1
30,1,13,1,12,0,1,40,18,0,1
26,1,10,3,3,4,2,40,39,0,0
43,1,13,3,12,1,4,50,39,0,1
59,1,9,4,0,4,4,60,39,0,0
27,1,9,1,0,4,4,40,22,0,0
55,1,6,1,2,0,2,40,39,1,1
20,1,10,3,7,3,4,12,1,0,1
25,1,11,3,10,1,4,36,1,0,0
28,1,12,2,7,1,4,40,39,0,1
29,1,13,3,12,1,4,50,39,0,1
60,1,7,1,12,0,4,40,39,1,1
25,1,7,0,12,3,4,40,39,0,0
27,1,10,1,2,0,4,60,39,0,1
50,3,13,1,3,0,4,40,39,1,1
46,1,4,1,2,0,4,47,39,0,1
35,1,11,0,7,4,2,40,39,0,0
21,0,10,3,8,3,4,40,39,0,1
40,1,9,3,5,1,2,40,39,0,1
49,1,13,1,3,0,4,40,39,1,1
29,1,13,3,10,1,4,50,39,0,0
39,1,12,3,14,1,2,60,39,0,1
35,1,9,3,5,3,4,60,39,0,1
52,1,10,1,6,0,4,40,39,0,1
25,1,10,3,5,1,2,40,28,0,1
20,2,9,3,6,3,4,30,39,0,0
46,1,10,0,7,4,4,10,27,0,0
24,1,13,3,3,1,4,40,39,0,1
29,1,13,1,2,2,1,30,18,0,1
21,1,10,3,7,3,4,40,39,0,1
37,3,13,0,3,2,4,50,39,0,0
43,3,9,3,0,3,4,40,39,0,1
19,1,9,3,0,1,4,26,39,0,0
47,1,9,1,12,0,4,45,39,0,1
61,1,9,1,14,0,4,45,39,1,1
21,0,12,3,8,1,4,55,39,0,1
35,1,9,1,7,0,4,60,39,0,1
60,1,6,1,5,0,2,40,39,0,1
27,1,10,3,0,1,4,40,39,0,0
57,3,13,1,10,0,1,35,18,0,1
56,1,2,1,2,0,4,40,39,0,1
27,1,9,3,3,1,4,40,39,0,0
47,1,4,1,6,5,2,35,39,0,0
19,1,9,3,7,1,4,30,39,0,1
28,2,8,0,7,4,4,30,39,0,0
43,1,6,1,0,0,4,40,39,0,1
63,3,10,0,3,1,4,35,39,0,0
22,0,10,3,8,3,4,40,39,0,1
25,1,9,0,5,3,1,40,30,0,0
20,1,9,3,5,3,4,40,39,0,0
48,1,6,1,12,0,4,70,39,0,1
30,3,13,3,10,1,2,40,10,0,0
31,1,13,1,10,0,4,40,39,1,1
20,1,9,3,12,3,1,24,30,0,0
57,3,14,1,10,0,4,50,39,1,1
33,1,9,0,0,2,4,40,39,0,0
27,1,11,1,4,0,4,40,39,0,1
34,1,9,1,4,0,4,60,39,1,1
22,1,6,3,2,1,4,30,39,0,1
50,1,12,1,3,5,2,40,39,1,0
40,2,13,1,10,0,4,45,39,1,1
37,1,9,1,2,0,4,51,39,0,1
40,0,12,0,8,1,4,40,39,0,1
25,3,9,3,10,1,4,40,39,0,1
51,1,9,1,2,0,2,40,39,0,1
22,0,8,3,8,3,2,40,39,0,1
18,1,10,3,7,3,4,16,39,0,1
33,1,9,3,0,4,4,40,39,0,0
33,1,13,3,12,1,4,40,39,0,0
67,3,10,1,14,0,4,40,39,0,1
24,1,10,3,6,1,4,40,39,0,1
32,3,4,1,7,0,4,40,39,0,1
29,1,9,3,7,4,4,40,25,0,0
25,1,11,3,12,1,4,45,39,0,1
33,1,10,0,0,1,4,40,39,0,0
55,1,13,1,2,0,4,40,39,0,1
31,1,10,1,12,0,4,40,39,1,1
32,3,14,1,10,0,4,50,39,0,1
36,1,9,0,0,4,4,50,39,0,0
58,1,9,4,0,1,4,27,39,0,0
19,1,7,3,5,1,4,40,39,0,1
21,1,9,3,0,4,2,40,39,0,0
36,2,9,3,4,1,4,50,39,0,1
43,1,9,1,6,5,2,21,38,0,0
52,3,13,1,11,0,4,40,39,0,1
48,1,11,0,7,1,4,40,27,0,0
43,1,10,0,10,4,4,38,39,0,0
22,1,9,3,7,3,4,40,39,0,1
37,1,12,3,0,1,4,40,39,0,0
39,1,10,0,12,4,1,38,39,0,0
54,1,10,1,12,0,4,40,39,1,1
27,1,12,3,7,1,4,40,39,0,1
21,1,9,3,0,1,4,35,39,0,0
65,1,10,2,0,1,4,38,39,0,0
30,1,10,1,7,5,4,40,39,0,0
22,1,5,3,6,1,4,40,39,0,0
25,1,7,2,2,3,4,40,39,0,1
35,0,11,1,8,5,4,40,39,1,0
23,1,12,3,7,3,4,60,39,0,1
42,1,9,1,12,0,2,40,39,1,1
39,2,10,3,2,1,1,30,39,0,1
55,1,16,1,3,0,4,60,39,1,1
24,3,14,1,10,1,1,10,2,0,0
53,1,9,1,2,0,4,40,39,1,1
44,1,7,2,7,4,2,60,39,0,0
40,1,9,2,14,4,2,40,39,0,0
26,1,11,2,0,4,4,35,39,0,0
22,1,9,3,12,3,4,40,39,0,0
35,0,9,1,8,5,4,12,39,0,0
20,0,10,3,8,4,4,20,39,0,0
43,1,9,0,3,1,4,40,39,0,0
37,3,9,1,7,5,4,25,39,0,0
30,1,9,1,2,0,1,40,24,0,1
41,1,9,1,12,0,0,50,39,0,1
38,1,15,1,10,0,4,60,39,1,1
77,0,5,1,8,0,2,40,39,0,1
42,2,9,1,4,0,4,50,39,0,1
20,1,9,3,14,3,2,40,39,0,1
32,3,11,3,10,2,1,40,39,0,1
27,1,13,1,3,0,4,40,39,1,1
25,3,10,0,11,2,4,45,39,0,1
40,1,14,3,3,1,4,40,39,0,1
18,0,7,3,8,3,4,25,39,0,1
49,1,13,1,3,0,4,45,39,1,1
17,1,7,3,7,3,4,16,39,0,0
29,1,9,3,12,4,4,40,39,0,0
24,2,10,2,5,3,4,45,39,0,1
58,0,4,1,8,0,4,24,39,0,1
29,1,9,3,2,1,4,40,39,0,1
45,1,10,1,0,5,4,24,1,1,0
30,1,8,1,2,0,4,50,39,0,1
19,1,10,3,0,3,4,20,39,0,1
47,1,4,1,7,4,4,30,39,0,0
28,1,12,3,10,3,4,40,9,0,1
46,1,12,1,2,0,4,40,39,1,1
40,2,10,1,2,0,4,60,39,0,1
66,3,6,0,7,1,2,40,39,0,0
44,2,10,3,2,3,4,12,39,0,1
21,1,4,3,7,2,4,48,25,0,1
59,1,5,4,7,4,2,40,39,0,0
35,3,10,1,7,0,4,40,39,0,1
30,1,9,1,14,0,4,40,39,0,1
33,1,9,3,5,1,2,40,22,0,1
26,1,10,3,12,1,4,15,39,0,0
48,1,10,2,12,4,2,35,39,0,0
31,1,9,3,12,3,1,40,39,0,0
36,1,9,1,3,0,4,45,39,0,1
48,1,9,0,10,4,4,38,39,0,0
33,1,9,1,5,0,4,50,39,1,1
19,0,5,3,8,1,4,25,39,0,0
53,1,13,1,3,0,4,45,39,1,1
18,1,10,3,7,3,4,40,27,0,0
34,1,10,3,7,1,4,50,39,0,1
45,1,13,1,12,0,4,52,39,1,1
33,3,11,1,10,0,4,60,39,0,1
35,1,11,1,2,5,4,44,39,0,0
22,1,9,3,5,3,2,40,39,0,1
35,1,9,0,7,4,4,30,39,0,0
45,1,9,1,10,0,0,8,39,0,1
17,1,7,3,4,3,4,45,39,0,1
50,1,9,1,3,0,4,45,39,0,1
38,3,13,1,10,0,4,50,39,1,1
46,1,9,1,12,0,4,35,27,0,1
64,1,9,1,2,0,4,40,39,0,1
62,2,10,1,3,0,4,10,39,0,1
32,1,9,1,13,0,4,60,39,1,1
17,1,7,3,12,3,4,20,39,0,1
61,1,9,1,2,0,4,55,39,0,1
40,3,16,3,10,1,2,40,39,0,0
21,1,9,3,3,2,4,40,39,0,0
35,2,10,1,3,0,4,45,39,0,1
29,1,11,1,10,0,4,40,39,0,1
27,3,12,3,14,1,2,40,39,0,1
20,1,12,3,0,1,4,40,39,0,0
34,0,10,1,8,5,4,20,39,1,0
51,3,14,3,10,3,4,40,39,0,1
45,1,9,2,6,4,2,15,39,0,0
20,0,10,3,8,3,4,40,39,0,0
31,1,10,1,2,0,4,40,39,0,1
29,1,9,3,13,3,2,40,39,0,1
56,1,13,1,0,0,4,30,1,0,1
55,2,10,0,13,1,4,12,39,1,0
26,1,10,3,13,3,4,20,39,0,1
32,3,9,1,7,0,4,40,39,0,1
28,1,9,1,12,0,4,40,39,0,1
27,1,4,3,7,2,4,35,12,0,1
23,1,5,1,2,1,4,40,25,0,1
59,1,6,1,2,0,4,40,39,0,1
26,1,8,3,2,2,3,48,12,0,1
36,1,6,3,5,1,4,40,39,0,1
18,1,9,3,12,3,4,15,39,0,0
33,1,5,0,5,1,4,70,39,0,1
60,2,11,1,14,5,4,15,10,1,0
40,1,9,0,6,4,4,48,25,0,0
48,1,9,1,4,0,4,43,39,0,1
27,2,6,1,2,0,4,48,39,0,1
19,1,10,3,7,3,4,20,39,0,1
38,1,13,1,10,0,4,50,39,1,1
26,1,10,0,2,1,4,43,39,0,1
20,1,10,3,0,3,4,20,39,0,0
32,3,9,0,2,4,4,40,39,0,1
22,1,10,3,5,3,4,13,39,0,0
22,1,9,3,0,1,4,40,39,0,1
46,1,2,4,7,4,3,30,25,0,0
39,1,13,0,3,1,4,25,39,0,0
79,2,9,4,7,1,4,24,39,0,0
60,0,13,1,8,0,4,8,39,1,1
24,1,9,3,12,3,4,40,5,0,1
23,1,9,3,2,2,4,40,39,0,1
29,1,13,1,10,0,4,40,39,1,1
22,3,13,3,10,3,4,43,39,0,0
69,0,10,4,8,1,4,20,39,0,0
55,3,9,0,7,4,4,38,39,0,0
43,1,9,0,2,2,4,40,39,0,1
23,1,4,3,4,4,3,36,25,0,1
29,1,9,3,0,4,4,35,25,0,1
22,1,11,3,7,2,4,40,25,0,0
22,1,10,3,12,1,4,42,39,0,1
29,1,10,3,6,3,4,45,39,0,1
25,3,10,3,14,1,2,40,39,0,1
33,3,9,3,3,1,4,40,39,0,0
33,1,13,3,10,1,4,40,39,1,1
31,1,16,3,10,1,4,28,39,0,0
55,1,13,1,12,0,4,40,39,0,1
47,0,9,4,8,4,4,40,39,0,0
42,1,14,1,10,0,4,40,39,1,1
51,1,12,0,3,4,4,55,10,0,1
62,3,13,0,10,1,2,40,39,0,0
65,2,10,1,12,0,4,35,39,1,1
23,1,13,1,10,0,4,40,39,0,1
60,0,9,1,8,0,4,32,39,0,1
47,1,4,1,2,0,2,60,39,1,1
50,2,9,0,3,4,4,40,39,0,0
70,0,13,1,8,0,4,6,39,0,1
32,2,13,1,2,0,4,40,39,0,1
37,3,10,1,6,0,4,40,39,0,1
76,1,6,4,12,4,2,12,39,0,0
54,1,13,0,12,1,2,60,39,0,0
32,3,13,1,10,0,4,40,39,1,1
31,1,10,3,0,1,4,52,39,0,0
31,3,13,0,11,1,4,50,39,1,1
30,1,9,1,6,0,4,60,20,1,1
63,0,9,1,8,0,4,40,39,0,1
21,1,10,3,10,3,4,10,39,0,0
26,3,10,3,2,1,4,40,39,0,0
18,1,7,3,7,3,4,8,39,0,0
34,3,9,1,7,0,4,50,39,0,1
44,2,10,3,4,3,4,60,39,0,1
30,1,12,3,13,1,4,40,39,0,0
36,2,13,3,2,3,4,40,39,0,1
31,1,10,1,10,0,4,50,39,1,1
22,1,10,3,12,1,4,20,39,0,1
28,0,4,0,8,3,4,84,39,0,1
23,1,9,3,12,3,1,40,39,0,1
39,2,13,2,2,3,4,35,39,0,1
19,1,10,3,5,3,4,16,39,0,1
25,1,10,3,2,2,1,40,0,0,0
24,1,9,3,14,3,1,30,27,0,1
46,1,9,1,6,0,4,40,39,0,1
37,1,14,1,10,0,4,45,39,0,1
41,3,9,1,7,0,4,40,39,0,1
40,2,10,1,10,0,4,20,39,0,1
44,1,9,0,0,4,4,40,39,0,0
32,1,9,1,6,0,4,40,39,0,1
58,1,9,1,5,0,2,20,39,1,1
48,1,9,1,6,0,4,48,39,0,1
34,1,13,1,3,0,4,40,39,0,1
29,1,11,3,0,3,2,40,39,0,0
46,2,13,1,12,0,4,50,39,1,1
36,3,9,3,14,1,1,40,39,0,1
59,3,13,3,0,1,4,38,39,0,1
29,1,8,1,14,0,4,40,25,0,1
50,0,14,3,8,1,4,40,39,0,1
25,1,9,1,6,0,4,40,39,0,1
27,1,12,3,7,1,1,35,30,0,0
48,1,9,1,4,0,4,70,39,0,1
49,3,13,1,0,0,4,40,39,1,1
33,1,10,3,13,3,4,20,39,0,1
26,1,13,3,10,1,4,40,39,0,0
69,0,9,0,8,1,4,40,39,1,0
59,1,9,1,6,0,4,30,21,0,1
30,1,9,3,0,3,4,40,39,0,0
31,3,12,1,0,5,4,35,39,0,0
30,1,13,1,3,0,4,50,39,1,1
27,1,13,3,3,1,4,40,39,0,0
20,0,10,3,8,3,4,16,39,0,0
24,1,9,1,6,0,4,40,39,0,1
47,1,13,0,12,4,4,50,39,0,0
51,1,13,3,10,1,2,35,39,0,1
34,1,9,1,2,0,4,45,39,0,1
47,1,9,0,7,4,2,9,39,0,1
47,1,10,1,0,0,4,44,39,1,1
20,1,10,3,0,4,1,40,40,0,0
34,2,9,1,2,0,4,54,27,1,1
31,1,7,0,7,1,4,40,39,0,0
42,1,11,0,7,4,4,32,39,0,0
52,1,3,1,2,2,4,40,25,0,1
56,1,9,4,0,1,4,40,39,0,0
53,1,9,1,2,0,4,40,39,1,1
26,1,10,1,12,0,4,50,39,1,1
81,1,10,0,0,1,4,20,39,0,0
28,0,6,3,8,4,2,40,39,0,0
57,3,10,0,10,1,4,48,39,1,1
34,1,9,3,0,1,4,40,39,0,0
31,0,6,1,8,0,4,40,39,0,1
24,1,11,3,13,4,2,40,39,0,0
60,1,9,2,12,1,4,32,39,0,0
37,3,10,1,2,0,4,40,39,0,1
25,1,4,3,5,4,4,40,39,0,1
36,3,9,1,0,0,4,40,39,0,1
45,1,12,1,2,0,4,40,39,0,1
34,1,10,1,3,0,4,60,39,1,1
31,1,13,2,3,1,4,70,39,0,0
47,2,13,1,4,0,4,60,39,0,1
60,2,9,1,2,0,4,42,39,1,1
75,1,13,1,3,0,4,24,39,0,1
43,3,10,1,11,0,4,40,39,0,1
18,1,9,3,5,3,4,40,39,0,1
20,1,9,3,0,3,4,40,39,0,0
32,1,9,3,12,1,4,50,39,0,0
57,2,13,1,3,0,4,20,39,0,1
43,1,10,1,14,0,4,60,39,1,1
18,2,9,3,4,2,4,40,39,0,1
41,3,13,2,10,4,2,40,39,0,0
48,1,9,3,6,2,4,40,5,0,1
41,3,11,1,3,0,4,40,39,0,1
33,1,9,3,2,3,4,40,7,0,1
58,1,9,1,6,0,4,40,39,0,1
22,1,10,3,12,2,4,65,39,0,1
33,1,10,0,7,1,4,50,39,0,0
42,2,15,1,10,0,4,38,39,1,1
25,1,9,3,0,3,4,40,39,0,0
39,1,9,1,10,0,4,50,39,1,1
35,1,13,1,12,0,4,45,39,1,1
49,3,14,1,3,0,4,50,39,1,1
25,3,13,3,10,3,4,40,39,0,1
47,3,10,0,0,4,2,40,39,0,0
46,1,10,1,3,5,4,40,39,1,0
42,3,12,0,10,1,2,40,39,0,1
37,1,7,3,14,1,4,60,39,1,1
25,1,13,3,2,1,4,40,25,0,1
26,1,10,3,12,1,4,45,39,0,1
26,0,10,3,8,4,4,40,39,0,0
45,2,13,1,3,0,4,40,39,1,1
34,1,9,2,3,4,4,30,39,0,0
33,3,12,3,0,4,2,40,39,0,0
43,1,13,1,3,0,4,40,39,1,1
28,1,9,1,2,0,4,45,39,0,1
51,2,10,1,4,0,4,75,39,0,1
21,1,10,3,7,1,4,35,39,0,0
23,1,12,3,7,3,4,35,39,0,0
30,1,9,3,13,1,4,40,39,0,0
46,1,14,1,3,0,4,45,39,1,1
38,2,9,3,4,1,4,50,39,0,1
20,1,9,3,12,1,4,40,39,0,1
33,1,9,1,2,0,4,40,39,1,1
45,3,13,3,3,1,4,40,39,0,1
47,1,10,1,2,0,4,40,39,0,1
17,1,6,3,7,3,4,30,39,0,1
43,1,9,1,3,5,4,36,32,1,0
37,1,10,3,0,1,4,40,39,0,0
44,3,11,1,2,0,4,40,39,1,1
41,1,9,1,6,0,4,48,39,0,1
38,1,10,3,0,3,2,40,39,0,0
23,1,13,3,5,2,4,40,4,0,0
18,1,7,3,3,3,4,20,39,0,1
47,1,11,1,7,0,4,40,39,0,1
25,1,10,3,10,1,4,8,39,0,0
41,2,9,1,3,0,4,50,39,0,1
23,1,10,3,0,2,1,24,40,0,0
41,1,9,1,0,5,4,40,39,0,0
30,3,10,3,0,1,4,40,39,0,1
42,1,10,1,12,0,4,40,39,1,1
35,1,9,0,3,4,4,40,39,0,0
28,0,13,3,8,1,4,18,39,0,1
29,1,10,2,13,4,4,40,39,0,0
21,1,10,1,0,3,4,15,39,0,0
48,3,14,0,10,1,4,40,39,1,1
44,2,9,0,14,4,4,60,39,0,1
34,3,5,3,7,3,4,40,39,0,1
19,1,9,3,7,3,4,25,39,0,0
32,1,10,0,2,3,4,40,39,1,1
31,3,12,2,7,4,2,40,39,0,0
47,3,9,1,0,0,2,40,39,1,1
46,3,7,4,0,1,4,40,39,0,0
18,1,8,3,0,3,4,40,39,0,1
28,3,9,1,0,3,4,40,39,0,0
38,1,9,1,6,0,4,48,39,1,1
33,2,9,1,2,0,4,40,39,1,1
17,0,6,3,8,3,4,15,39,0,0
41,1,11,1,3,0,4,40,39,1,1
38,3,10,1,10,0,4,44,39,0,1
24,1,13,3,12,1,4,60,39,0,1
49,1,9,1,6,0,4,40,39,1,1
60,3,10,0,10,1,0,40,39,0,0
44,1,13,1,12,0,4,60,39,1,1
63,2,11,1,3,0,4,40,39,1,1
40,1,9,1,12,0,4,60,39,1,1
45,2,10,1,3,0,4,50,39,1,1
36,1,9,0,12,1,4,40,39,0,0
65,3,9,1,7,0,4,8,39,0,1
41,1,13,4,3,4,4,20,39,0,1
25,1,14,2,7,3,4,40,39,0,0
20,0,10,3,8,3,4,35,39,0,0
60,1,11,4,0,1,4,40,39,0,1
17,3,7,3,10,3,4,20,33,0,0
28,1,12,1,3,5,4,16,39,1,0
31,1,12,3,2,3,3,50,39,0,1
47,1,14,3,10,1,4,35,39,0,0
45,2,10,1,14,0,4,45,39,0,1
51,1,13,3,10,1,4,40,39,0,1
23,1,9,3,6,3,2,40,39,0,1
34,1,9,3,3,2,4,50,39,0,1
19,1,10,3,10,3,4,10,39,0,1
51,0,9,1,8,0,4,40,39,1,1
46,3,9,1,14,0,4,40,39,0,1
37,1,6,1,4,0,4,35,25,0,1
56,1,15,1,10,0,4,45,39,1,1
29,1,9,1,0,0,4,45,39,0,1
46,2,14,1,2,0,4,50,39,1,1
55,1,9,1,2,0,4,40,39,0,1
34,1,9,1,5,1,4,40,12,0,1
45,0,5,2,8,3,2,40,39,0,1
41,1,13,3,0,1,4,40,39,0,1
22,0,10,3,8,3,4,20,39,0,1
34,1,15,1,10,0,4,50,39,1,1
27,1,9,3,2,3,2,40,39,0,1
29,1,10,3,5,4,2,37,39,0,1
19,3,8,3,7,3,4,30,39,0,0
47,3,13,1,10,0,4,40,39,0,1
43,2,10,1,3,0,4,50,39,1,1
52,1,11,2,3,4,2,60,39,0,0
33,2,12,0,12,1,4,60,39,0,1
29,1,5,1,14,0,4,40,39,0,1
23,1,9,1,5,0,4,40,39,0,1
23,1,10,3,3,1,4,40,39,0,1
39,1,13,1,3,0,4,60,39,0,1
43,1,3,3,6,4,4,40,25,0,0
31,1,9,1,2,0,4,40,39,1,1
47,2,9,1,2,0,4,40,39,1,1
26,1,9,3,0,1,4,60,39,0,1
58,3,10,3,10,1,4,55,39,0,0
28,1,9,3,6,4,4,40,39,0,0
36,1,9,1,2,0,2,40,39,0,1
40,1,9,1,12,0,4,50,39,0,1
19,1,7,3,7,1,4,40,39,0,1
42,1,13,1,14,0,4,40,39,0,1
76,1,5,1,11,0,4,13,39,0,1
23,3,11,3,13,1,4,40,39,0,0
38,2,3,3,14,1,4,40,39,0,1
33,3,14,3,10,1,1,30,23,0,1
48,3,14,1,10,0,4,40,39,1,1
56,1,10,0,14,1,4,40,39,1,1
32,1,9,1,6,0,2,40,39,0,1
44,3,10,0,10,4,4,25,39,0,0
27,1,9,0,0,3,2,40,39,0,0
33,3,10,3,3,1,4,50,39,0,1
22,1,3,3,5,1,4,40,25,0,1
18,0,10,3,8,3,4,20,39,0,0
44,1,9,1,2,0,4,40,39,0,1
42,1,9,1,14,0,0,60,39,0,1
34,1,10,3,0,1,4,40,39,0,0
57,2,9,1,12,0,4,40,4,0,1
59,3,13,1,10,0,4,40,39,1,1
33,3,10,1,3,5,2,40,39,1,0
52,1,9,1,4,0,3,49,25,0,1
17,1,8,3,12,3,4,15,39,0,0
29,1,9,3,7,3,4,30,1,0,1
63,2,13,1,12,0,4,30,39,1,1
20,1,10,3,5,1,4,24,39,0,1
50,2,9,1,4,0,4,50,39,0,1
55,1,9,1,9,5,4,30,39,0,0
27,1,12,1,0,5,2,25,39,0,0
28,1,13,1,3,0,4,45,39,0,1
55,1,11,1,6,0,4,45,39,0,1
44,3,10,1,2,0,4,40,39,0,1
53,3,10,3,11,1,4,40,39,0,0
23,1,9,1,2,0,4,40,39,0,1
25,1,9,0,0,1,4,40,39,0,0
44,3,13,0,10,1,4,40,39,0,0
48,2,10,1,10,0,4,35,39,1,1
46,1,9,1,2,0,4,40,39,0,1
26,1,10,3,14,1,4,40,39,0,1
30,1,4,2,4,1,4,45,25,0,1
32,1,14,1,10,0,4,40,39,1,1
52,1,9,1,3,0,4,48,39,0,1
39,1,9,2,12,1,4,47,39,0,0
22,3,10,3,7,3,4,10,39,0,1
26,1,10,1,6,0,4,40,39,0,1
26,3,10,1,7,0,4,40,39,0,1
44,1,11,1,3,0,2,40,39,1,1
42,1,10,0,0,1,4,30,39,0,0
40,1,10,1,14,0,4,43,39,0,1
22,1,7,3,2,3,4,45,39,0,1
62,1,9,1,2,0,4,45,39,1,1
44,1,10,1,2,0,4,40,39,0,1
18,0,10,3,8,3,4,40,39,0,0
33,2,2,1,2,1,4,40,25,0,1
45,1,9,1,3,0,4,50,39,0,1
18,1,7,1,5,3,4,40,39,0,1
32,3,10,3,2,1,4,40,39,0,1
33,1,16,3,10,1,4,60,39,1,0
20,1,10,3,10,3,4,15,39,0,1
68,2,9,1,4,0,4,20,39,0,1
61,1,4,1,12,0,4,50,39,1,1
48,1,16,1,10,0,4,40,39,1,1
45,1,9,1,12,0,4,40,39,0,1
32,3,9,3,7,3,2,32,39,0,0
35,1,13,0,7,1,4,40,39,0,0
39,1,9,1,2,0,4,40,39,0,1
53,1,4,1,6,0,4,40,39,0,1
30,1,10,2,12,4,2,16,39,0,0
37,1,9,3,14,2,1,40,27,0,1
40,1,13,0,11,1,4,45,39,0,1
25,1,10,3,0,1,2,40,22,0,0
41,1,9,3,12,1,2,60,39,0,0
52,2,9,1,4,0,4,98,39,1,1
33,1,9,1,2,0,4,40,39,0,1
28,1,9,3,2,3,4,40,39,0,1
53,1,10,1,12,0,4,55,39,0,1
44,1,2,3,7,3,4,10,39,0,1
35,1,9,0,3,4,4,40,39,0,0
38,1,10,0,2,3,4,58,31,0,1
34,1,9,1,6,0,4,40,39,0,1
33,1,9,0,6,1,4,40,39,0,0
24,3,10,1,0,5,4,45,39,0,0
65,3,9,4,7,4,2,25,39,0,0
29,1,12,1,12,0,4,60,39,0,1
46,3,10,1,11,0,4,40,39,1,1
47,3,14,1,3,0,4,47,39,1,1
62,1,10,1,7,0,4,40,39,0,1
54,2,9,1,12,0,4,60,39,0,1
90,1,10,3,7,1,1,35,39,0,1
33,1,12,1,2,1,4,20,39,0,1
25,1,12,3,2,3,4,40,39,0,1
44,2,10,1,12,0,4,50,39,1,1
52,1,13,1,7,1,4,50,39,0,1
21,1,10,3,6,3,4,40,39,0,1
31,1,9,3,7,4,2,18,39,0,1
39,1,14,1,14,0,4,40,31,0,1
59,3,9,4,6,4,4,40,39,0,0
29,2,9,1,3,0,4,55,39,0,1
49,1,4,3,10,2,2,45,39,0,1
34,1,5,1,2,0,4,40,39,0,1
22,1,13,3,12,1,4,40,39,0,1
32,1,13,1,12,0,3,40,33,0,1
39,3,9,0,7,4,2,40,39,0,0
46,1,14,1,10,0,4,60,39,0,1
34,1,9,3,7,1,4,40,39,0,1
18,1,8,3,12,3,4,24,39,0,0
20,1,9,3,12,1,4,30,39,0,1
20,1,9,3,6,2,4,40,39,0,0
55,3,11,4,3,1,0,38,39,0,0
